    1802,   0.659,   2.989
    1803,   0.659,   2.988
    1804,   0.659,   2.988
    1805,   0.659,   2.987
    1806,   0.659,   2.987
    1807,   0.659,   2.986
    1808,   0.659,   2.986
    1809,   0.659,   2.986
    1810,   0.659,   2.985
    1811,   0.659,   2.985
    1812,   0.658,   2.985
    1813,   0.658,   2.985
    1814,   0.658,   2.984
    1815,   0.658,   2.984
    1816,   0.658,   2.984
    1817,   0.658,   2.984
    1818,   0.658,   2.983
    1819,   0.658,   2.983
    1820,   0.658,   2.982
    1821,   0.658,   2.982
    1822,   0.658,   2.982
    1823,   0.658,   2.981
    1824,   0.658,   2.980
    1825,   0.658,   2.980
    1826,   0.658,   2.980
    1827,   0.657,   2.979
    1828,   0.657,   2.979
    1829,   0.657,   2.979
    1830,   0.657,   2.979
    1831,   0.657,   2.978
    1832,   0.657,   2.977
    1833,   0.657,   2.977
    1834,   0.657,   2.977
    1835,   0.657,   2.976
    1836,   0.657,   2.976
    1837,   0.656,   2.975
    1838,   0.656,   2.975
    1839,   0.656,   2.974
    1840,   0.656,   2.974
    1841,   0.656,   2.974
    1842,   0.656,   2.974
    1843,   0.656,   2.973
    1844,   0.656,   2.973
    1845,   0.656,   2.973
    1846,   0.656,   2.973
    1847,   0.656,   2.972
    1848,   0.655,   2.971
    1849,   0.655,   2.971
    1850,   0.655,   2.971
    1851,   0.655,   2.971
    1852,   0.655,   2.970
    1853,   0.655,   2.970
    1854,   0.655,   2.969
    1855,   0.655,   2.969
    1856,   0.655,   2.969
    1857,   0.655,   2.968
    1858,   0.655,   2.968
    1859,   0.655,   2.968
    1860,   0.655,   2.968
    1861,   0.655,   2.967
    1862,   0.654,   2.966
    1863,   0.654,   2.966
    1864,   0.654,   2.965
    1865,   0.654,   2.965
    1866,   0.654,   2.964
    1867,   0.654,   2.964
    1868,   0.654,   2.963
    1869,   0.654,   2.963
    1870,   0.654,   2.962
    1871,   0.654,   2.962
    1872,   0.653,   2.962
    1873,   0.653,   2.962
    1874,   0.653,   2.961
    1875,   0.653,   2.961
    1876,   0.653,   2.960
    1877,   0.653,   2.960
    1878,   0.653,   2.960
    1879,   0.653,   2.959
    1880,   0.653,   2.959
    1881,   0.653,   2.959
    1882,   0.653,   2.958
    1883,   0.653,   2.958
    1884,   0.653,   2.958
    1885,   0.653,   2.958
    1886,   0.652,   2.957
    1887,   0.652,   2.957
    1888,   0.652,   2.957
    1889,   0.652,   2.956
    1890,   0.652,   2.956
    1891,   0.652,   2.956
    1892,   0.652,   2.956
    1893,   0.652,   2.955
    1894,   0.652,   2.954
    1895,   0.652,   2.954
    1896,   0.652,   2.953
    1897,   0.652,   2.953
    1898,   0.651,   2.952
    1899,   0.651,   2.951
    1900,   0.651,   2.951
    1901,   0.651,   2.951
    1902,   0.651,   2.951
    1903,   0.651,   2.951
    1904,   0.651,   2.950
    1905,   0.651,   2.950
    1906,   0.651,   2.949
    1907,   0.651,   2.949
    1908,   0.650,   2.948
    1909,   0.650,   2.948
    1910,   0.650,   2.948
    1911,   0.650,   2.947
    1912,   0.650,   2.947
    1913,   0.650,   2.946
    1914,   0.650,   2.946
    1915,   0.650,   2.946
    1916,   0.650,   2.945
    1917,   0.650,   2.945
    1918,   0.650,   2.945
    1919,   0.649,   2.944
    1920,   0.649,   2.943
    1921,   0.649,   2.942
    1922,   0.649,   2.942
    1923,   0.649,   2.942
    1924,   0.649,   2.941
    1925,   0.649,   2.941
    1926,   0.649,   2.941
    1927,   0.649,   2.940
    1928,   0.649,   2.940
    1929,   0.649,   2.940
    1930,   0.649,   2.940
    1931,   0.648,   2.939
    1932,   0.648,   2.939
    1933,   0.648,   2.939
    1934,   0.648,   2.938
    1935,   0.648,   2.938
    1936,   0.648,   2.937
    1937,   0.648,   2.937
    1938,   0.648,   2.937
    1939,   0.648,   2.936
    1940,   0.648,   2.936
    1941,   0.648,   2.936
    1942,   0.648,   2.935
    1943,   0.648,   2.935
    1944,   0.648,   2.935
    1945,   0.647,   2.934
    1946,   0.647,   2.934
    1947,   0.647,   2.934
    1948,   0.647,   2.933
    1949,   0.647,   2.933
    1950,   0.647,   2.933
    1951,   0.647,   2.932
    1952,   0.647,   2.932
    1953,   0.647,   2.932
    1954,   0.647,   2.931
    1955,   0.646,   2.930
    1956,   0.646,   2.930
    1957,   0.646,   2.929
    1958,   0.646,   2.929
    1959,   0.646,   2.929
    1960,   0.646,   2.928
    1961,   0.646,   2.928
    1962,   0.646,   2.928
    1963,   0.646,   2.928
    1964,   0.646,   2.928
    1965,   0.646,   2.927
    1966,   0.646,   2.927
    1967,   0.646,   2.927
    1968,   0.646,   2.926
    1969,   0.646,   2.926
    1970,   0.646,   2.926
    1971,   0.646,   2.926
    1972,   0.645,   2.925
    1973,   0.645,   2.925
    1974,   0.645,   2.924
    1975,   0.645,   2.924
    1976,   0.645,   2.924
    1977,   0.645,   2.923
    1978,   0.645,   2.923
    1979,   0.645,   2.923
    1980,   0.645,   2.923
    1981,   0.645,   2.923
    1982,   0.645,   2.923
    1983,   0.645,   2.922
    1984,   0.644,   2.921
    1985,   0.644,   2.921
    1986,   0.644,   2.921
    1987,   0.644,   2.920
    1988,   0.644,   2.920
    1989,   0.644,   2.919
    1990,   0.644,   2.919
    1991,   0.644,   2.918
    1992,   0.644,   2.918
    1993,   0.644,   2.918
    1994,   0.644,   2.917
    1995,   0.644,   2.917
    1996,   0.644,   2.917
    1997,   0.643,   2.917
    1998,   0.643,   2.916
    1999,   0.643,   2.916
    2000,   0.643,   2.915
    2001,   0.643,   2.915
    2002,   0.643,   2.914
    2003,   0.643,   2.914
    2004,   0.643,   2.914
    2005,   0.643,   2.913
    2006,   0.643,   2.913
    2007,   0.643,   2.912
    2008,   0.643,   2.912
    2009,   0.642,   2.911
    2010,   0.642,   2.911
    2011,   0.642,   2.911
    2012,   0.642,   2.911
    2013,   0.642,   2.911
    2014,   0.642,   2.910
    2015,   0.642,   2.910
    2016,   0.642,   2.910
    2017,   0.642,   2.909
    2018,   0.642,   2.909
    2019,   0.642,   2.909
    2020,   0.642,   2.908
    2021,   0.642,   2.908
    2022,   0.642,   2.908
    2023,   0.641,   2.907
    2024,   0.641,   2.907
    2025,   0.641,   2.907
    2026,   0.641,   2.906
    2027,   0.641,   2.906
    2028,   0.641,   2.906
    2029,   0.641,   2.906
    2030,   0.641,   2.906
    2031,   0.641,   2.905
    2032,   0.641,   2.905
    2033,   0.641,   2.905
    2034,   0.641,   2.904
    2035,   0.640,   2.902
    2036,   0.640,   2.902
    2037,   0.640,   2.902
    2038,   0.640,   2.901
    2039,   0.640,   2.900
    2040,   0.640,   2.900
    2041,   0.640,   2.900
    2042,   0.640,   2.900
    2043,   0.640,   2.900
    2044,   0.640,   2.899
    2045,   0.640,   2.899
    2046,   0.639,   2.898
    2047,   0.639,   2.898
    2048,   0.639,   2.898
    2049,   0.639,   2.897
    2050,   0.639,   2.896
    2051,   0.639,   2.896
    2052,   0.639,   2.895
    2053,   0.639,   2.894
    2054,   0.639,   2.894
    2055,   0.639,   2.894
    2056,   0.638,   2.894
    2057,   0.638,   2.894
    2058,   0.638,   2.894
    2059,   0.638,   2.893
    2060,   0.638,   2.893
    2061,   0.638,   2.893
    2062,   0.638,   2.891
    2063,   0.638,   2.891
    2064,   0.638,   2.890
    2065,   0.638,   2.890
    2066,   0.638,   2.890
    2067,   0.638,   2.889
    2068,   0.638,   2.889
    2069,   0.638,   2.889
    2070,   0.638,   2.889
    2071,   0.637,   2.889
    2072,   0.637,   2.888
    2073,   0.637,   2.888
    2074,   0.637,   2.888
    2075,   0.637,   2.888
    2076,   0.637,   2.887
    2077,   0.637,   2.887
    2078,   0.637,   2.887
    2079,   0.637,   2.886
    2080,   0.637,   2.886
    2081,   0.637,   2.886
    2082,   0.637,   2.885
    2083,   0.637,   2.885
    2084,   0.637,   2.885
    2085,   0.636,   2.884
    2086,   0.636,   2.884
    2087,   0.636,   2.884
    2088,   0.636,   2.884
    2089,   0.636,   2.883
    2090,   0.636,   2.883
    2091,   0.636,   2.883
    2092,   0.636,   2.883
    2093,   0.636,   2.882
    2094,   0.636,   2.882
    2095,   0.636,   2.881
    2096,   0.635,   2.880
    2097,   0.635,   2.880
    2098,   0.635,   2.879
    2099,   0.635,   2.879
    2100,   0.635,   2.878
    2101,   0.635,   2.878
    2102,   0.635,   2.878
    2103,   0.635,   2.878
    2104,   0.635,   2.877
    2105,   0.635,   2.877
    2106,   0.635,   2.877
    2107,   0.635,   2.876
    2108,   0.635,   2.876
    2109,   0.634,   2.875
    2110,   0.634,   2.875
    2111,   0.634,   2.875
    2112,   0.634,   2.874
    2113,   0.634,   2.874
    2114,   0.634,   2.874
    2115,   0.634,   2.873
    2116,   0.634,   2.873
    2117,   0.634,   2.873
    2118,   0.634,   2.872
    2119,   0.634,   2.872
    2120,   0.634,   2.872
    2121,   0.634,   2.872
    2122,   0.634,   2.872
    2123,   0.633,   2.871
    2124,   0.633,   2.871
    2125,   0.633,   2.870
    2126,   0.633,   2.869
    2127,   0.633,   2.869
    2128,   0.633,   2.869
    2129,   0.633,   2.868
    2130,   0.633,   2.868
    2131,   0.633,   2.868
    2132,   0.633,   2.867
    2133,   0.633,   2.867
    2134,   0.633,   2.867
    2135,   0.632,   2.866
    2136,   0.632,   2.866
    2137,   0.632,   2.866
    2138,   0.632,   2.866
    2139,   0.632,   2.866
    2140,   0.632,   2.866
    2141,   0.632,   2.866
    2142,   0.632,   2.865
    2143,   0.632,   2.865
    2144,   0.632,   2.864
    2145,   0.632,   2.864
    2146,   0.632,   2.864
    2147,   0.632,   2.863
    2148,   0.632,   2.863
    2149,   0.632,   2.862
    2150,   0.631,   2.861
    2151,   0.631,   2.861
    2152,   0.631,   2.861
    2153,   0.631,   2.860
    2154,   0.631,   2.860
    2155,   0.631,   2.859
    2156,   0.631,   2.859
    2157,   0.631,   2.858
    2158,   0.631,   2.858
    2159,   0.630,   2.857
    2160,   0.630,   2.857
    2161,   0.630,   2.857
    2162,   0.630,   2.856
    2163,   0.630,   2.856
    2164,   0.630,   2.856
    2165,   0.630,   2.855
    2166,   0.630,   2.855
    2167,   0.630,   2.855
    2168,   0.630,   2.855
    2169,   0.630,   2.855
    2170,   0.630,   2.855
    2171,   0.630,   2.854
    2172,   0.630,   2.854
    2173,   0.630,   2.854
    2174,   0.629,   2.853
    2175,   0.629,   2.853
    2176,   0.629,   2.853
    2177,   0.629,   2.853
    2178,   0.629,   2.852
    2179,   0.629,   2.852
    2180,   0.629,   2.851
    2181,   0.629,   2.851
    2182,   0.629,   2.850
    2183,   0.629,   2.850
    2184,   0.629,   2.850
    2185,   0.629,   2.849
    2186,   0.629,   2.849
    2187,   0.629,   2.849
    2188,   0.629,   2.849
    2189,   0.629,   2.849
    2190,   0.629,   2.849
    2191,   0.628,   2.848
    2192,   0.628,   2.848
    2193,   0.628,   2.848
    2194,   0.628,   2.848
    2195,   0.628,   2.847
    2196,   0.628,   2.847
    2197,   0.628,   2.846
    2198,   0.628,   2.846
    2199,   0.628,   2.846
    2200,   0.628,   2.846
    2201,   0.628,   2.845
    2202,   0.628,   2.845
    2203,   0.628,   2.845
    2204,   0.628,   2.844
    2205,   0.628,   2.844
    2206,   0.628,   2.844
    2207,   0.627,   2.844
    2208,   0.627,   2.844
    2209,   0.627,   2.844
    2210,   0.627,   2.843
    2211,   0.627,   2.843
    2212,   0.627,   2.842
    2213,   0.627,   2.841
    2214,   0.627,   2.841
    2215,   0.627,   2.840
    2216,   0.627,   2.840
    2217,   0.627,   2.840
    2218,   0.627,   2.840
    2219,   0.626,   2.839
    2220,   0.626,   2.839
    2221,   0.626,   2.839
    2222,   0.626,   2.839
    2223,   0.626,   2.838
    2224,   0.626,   2.838
    2225,   0.626,   2.838
    2226,   0.626,   2.838
    2227,   0.626,   2.838
    2228,   0.626,   2.837
    2229,   0.626,   2.837
    2230,   0.626,   2.837
    2231,   0.626,   2.836
    2232,   0.626,   2.836
    2233,   0.626,   2.835
    2234,   0.626,   2.835
    2235,   0.625,   2.834
    2236,   0.625,   2.834
    2237,   0.625,   2.834
    2238,   0.625,   2.833
    2239,   0.625,   2.833
    2240,   0.625,   2.833
    2241,   0.625,   2.833
    2242,   0.625,   2.832
    2243,   0.625,   2.832
    2244,   0.625,   2.832
    2245,   0.625,   2.832
    2246,   0.625,   2.831
    2247,   0.625,   2.831
    2248,   0.625,   2.831
    2249,   0.624,   2.830
    2250,   0.624,   2.830
    2251,   0.624,   2.829
    2252,   0.624,   2.829
    2253,   0.624,   2.828
    2254,   0.624,   2.827
    2255,   0.624,   2.827
    2256,   0.624,   2.827
    2257,   0.623,   2.826
    2258,   0.623,   2.826
    2259,   0.623,   2.826
    2260,   0.623,   2.826
    2261,   0.623,   2.825
    2262,   0.623,   2.825
    2263,   0.623,   2.825
    2264,   0.623,   2.824
    2265,   0.623,   2.824
    2266,   0.623,   2.824
    2267,   0.623,   2.823
    2268,   0.623,   2.823
    2269,   0.623,   2.823
    2270,   0.623,   2.821
    2271,   0.623,   2.821
    2272,   0.623,   2.821
    2273,   0.622,   2.821
    2274,   0.622,   2.821
    2275,   0.622,   2.821
    2276,   0.622,   2.820
    2277,   0.622,   2.820
    2278,   0.622,   2.819
    2279,   0.622,   2.819
    2280,   0.622,   2.819
    2281,   0.622,   2.819
    2282,   0.622,   2.819
    2283,   0.622,   2.818
    2284,   0.622,   2.818
    2285,   0.622,   2.817
    2286,   0.622,   2.817
    2287,   0.621,   2.816
    2288,   0.621,   2.816
    2289,   0.621,   2.816
    2290,   0.621,   2.816
    2291,   0.621,   2.816
    2292,   0.621,   2.816
    2293,   0.621,   2.815
    2294,   0.621,   2.815
    2295,   0.621,   2.815
    2296,   0.621,   2.815
    2297,   0.621,   2.814
    2298,   0.621,   2.814
    2299,   0.621,   2.814
    2300,   0.621,   2.813
    2301,   0.621,   2.813
    2302,   0.621,   2.813
    2303,   0.620,   2.812
    2304,   0.620,   2.812
    2305,   0.620,   2.812
    2306,   0.620,   2.811
    2307,   0.620,   2.811
    2308,   0.620,   2.810
    2309,   0.620,   2.810
    2310,   0.620,   2.810
    2311,   0.620,   2.810
    2312,   0.620,   2.810
    2313,   0.620,   2.810
    2314,   0.620,   2.810
    2315,   0.620,   2.809
    2316,   0.620,   2.809
    2317,   0.620,   2.809
    2318,   0.620,   2.809
    2319,   0.620,   2.808
    2320,   0.620,   2.808
    2321,   0.619,   2.807
    2322,   0.619,   2.807
    2323,   0.619,   2.807
    2324,   0.619,   2.806
    2325,   0.619,   2.806
    2326,   0.619,   2.806
    2327,   0.619,   2.805
    2328,   0.619,   2.805
    2329,   0.619,   2.805
    2330,   0.619,   2.804
    2331,   0.619,   2.804
    2332,   0.619,   2.804
    2333,   0.619,   2.804
    2334,   0.619,   2.804
    2335,   0.619,   2.804
    2336,   0.618,   2.803
    2337,   0.618,   2.803
    2338,   0.618,   2.802
    2339,   0.618,   2.802
    2340,   0.618,   2.801
    2341,   0.618,   2.801
    2342,   0.618,   2.801
    2343,   0.618,   2.800
    2344,   0.618,   2.800
    2345,   0.618,   2.800
    2346,   0.618,   2.799
    2347,   0.618,   2.799
    2348,   0.618,   2.799
    2349,   0.617,   2.799
    2350,   0.617,   2.799
    2351,   0.617,   2.799
    2352,   0.617,   2.798
    2353,   0.617,   2.798
    2354,   0.617,   2.797
    2355,   0.617,   2.797
    2356,   0.617,   2.797
    2357,   0.617,   2.797
    2358,   0.617,   2.796
    2359,   0.617,   2.796
    2360,   0.617,   2.796
    2361,   0.617,   2.795
    2362,   0.617,   2.795
    2363,   0.617,   2.794
    2364,   0.617,   2.794
    2365,   0.616,   2.793
    2366,   0.616,   2.793
    2367,   0.616,   2.793
    2368,   0.616,   2.793
    2369,   0.616,   2.793
    2370,   0.616,   2.793
    2371,   0.616,   2.792
    2372,   0.616,   2.792
    2373,   0.616,   2.792
    2374,   0.616,   2.792
    2375,   0.616,   2.792
    2376,   0.616,   2.791
    2377,   0.616,   2.791
    2378,   0.616,   2.790
    2379,   0.616,   2.790
    2380,   0.616,   2.790
    2381,   0.615,   2.789
    2382,   0.615,   2.789
    2383,   0.615,   2.789
    2384,   0.615,   2.788
    2385,   0.615,   2.787
    2386,   0.615,   2.787
    2387,   0.615,   2.787
    2388,   0.615,   2.787
    2389,   0.615,   2.787
    2390,   0.615,   2.786
    2391,   0.615,   2.786
    2392,   0.615,   2.786
    2393,   0.614,   2.785
    2394,   0.614,   2.785
    2395,   0.614,   2.784
    2396,   0.614,   2.784
    2397,   0.614,   2.784
    2398,   0.614,   2.783
    2399,   0.614,   2.783
    2400,   0.614,   2.783
    2401,   0.614,   2.782
    2402,   0.614,   2.782
    2403,   0.614,   2.782
    2404,   0.614,   2.782
    2405,   0.614,   2.782
    2406,   0.614,   2.782
    2407,   0.614,   2.782
    2408,   0.614,   2.782
    2409,   0.614,   2.781
    2410,   0.614,   2.781
    2411,   0.614,   2.781
    2412,   0.614,   2.781
    2413,   0.613,   2.780
    2414,   0.613,   2.780
    2415,   0.613,   2.780
    2416,   0.613,   2.780
    2417,   0.613,   2.779
    2418,   0.613,   2.779
    2419,   0.613,   2.778
    2420,   0.613,   2.778
    2421,   0.613,   2.778
    2422,   0.613,   2.778
    2423,   0.613,   2.777
    2424,   0.613,   2.777
    2425,   0.613,   2.776
    2426,   0.613,   2.776
    2427,   0.612,   2.776
    2428,   0.612,   2.775
    2429,   0.612,   2.775
    2430,   0.612,   2.775
    2431,   0.612,   2.774
    2432,   0.612,   2.774
    2433,   0.612,   2.773
    2434,   0.612,   2.773
    2435,   0.612,   2.773
    2436,   0.612,   2.773
    2437,   0.612,   2.772
    2438,   0.612,   2.772
    2439,   0.612,   2.772
    2440,   0.611,   2.771
    2441,   0.611,   2.771
    2442,   0.611,   2.771
    2443,   0.611,   2.770
    2444,   0.611,   2.770
    2445,   0.611,   2.770
    2446,   0.611,   2.770
    2447,   0.611,   2.769
    2448,   0.611,   2.769
    2449,   0.611,   2.769
    2450,   0.611,   2.769
    2451,   0.611,   2.768
    2452,   0.611,   2.768
    2453,   0.611,   2.767
    2454,   0.611,   2.767
    2455,   0.611,   2.767
    2456,   0.610,   2.766
    2457,   0.610,   2.765
    2458,   0.610,   2.765
    2459,   0.610,   2.765
    2460,   0.610,   2.765
    2461,   0.610,   2.765
    2462,   0.610,   2.764
    2463,   0.610,   2.764
    2464,   0.610,   2.764
    2465,   0.610,   2.763
    2466,   0.610,   2.763
    2467,   0.610,   2.763
    2468,   0.609,   2.762
    2469,   0.609,   2.762
    2470,   0.609,   2.762
    2471,   0.609,   2.761
    2472,   0.609,   2.761
    2473,   0.609,   2.761
    2474,   0.609,   2.760
    2475,   0.609,   2.760
    2476,   0.609,   2.760
    2477,   0.609,   2.760
    2478,   0.609,   2.759
    2479,   0.609,   2.759
    2480,   0.609,   2.759
    2481,   0.609,   2.759
    2482,   0.609,   2.759
    2483,   0.609,   2.759
    2484,   0.609,   2.759
    2485,   0.608,   2.758
    2486,   0.608,   2.758
    2487,   0.608,   2.757
    2488,   0.608,   2.757
    2489,   0.608,   2.756
    2490,   0.608,   2.756
    2491,   0.608,   2.755
    2492,   0.608,   2.755
    2493,   0.608,   2.755
    2494,   0.608,   2.754
    2495,   0.608,   2.754
    2496,   0.608,   2.754
    2497,   0.608,   2.754
    2498,   0.608,   2.754
    2499,   0.607,   2.753
    2500,   0.607,   2.753
    2501,   0.607,   2.753
    2502,   0.607,   2.753
    2503,   0.607,   2.753
    2504,   0.607,   2.752
    2505,   0.607,   2.752
    2506,   0.607,   2.752
    2507,   0.607,   2.751
    2508,   0.607,   2.751
    2509,   0.607,   2.751
    2510,   0.607,   2.751
    2511,   0.607,   2.751
    2512,   0.607,   2.750
    2513,   0.607,   2.750
    2514,   0.607,   2.750
    2515,   0.607,   2.749
    2516,   0.607,   2.749
    2517,   0.606,   2.748
    2518,   0.606,   2.748
    2519,   0.606,   2.748
    2520,   0.606,   2.748
    2521,   0.606,   2.748
    2522,   0.606,   2.748
    2523,   0.606,   2.747
    2524,   0.606,   2.747
    2525,   0.606,   2.747
    2526,   0.606,   2.746
    2527,   0.606,   2.746
    2528,   0.606,   2.746
    2529,   0.606,   2.745
    2530,   0.606,   2.745
    2531,   0.606,   2.745
    2532,   0.605,   2.744
    2533,   0.605,   2.744
    2534,   0.605,   2.744
    2535,   0.605,   2.743
    2536,   0.605,   2.743
    2537,   0.605,   2.742
    2538,   0.605,   2.742
    2539,   0.605,   2.742
    2540,   0.605,   2.742
    2541,   0.605,   2.742
    2542,   0.605,   2.742
    2543,   0.605,   2.741
    2544,   0.605,   2.741
    2545,   0.605,   2.741
    2546,   0.605,   2.740
    2547,   0.605,   2.740
    2548,   0.604,   2.739
    2549,   0.604,   2.739
    2550,   0.604,   2.739
    2551,   0.604,   2.738
    2552,   0.604,   2.738
    2553,   0.604,   2.738
    2554,   0.604,   2.738
    2555,   0.604,   2.737
    2556,   0.604,   2.737
    2557,   0.604,   2.737
    2558,   0.604,   2.737
    2559,   0.604,   2.737
    2560,   0.604,   2.737
    2561,   0.604,   2.737
    2562,   0.604,   2.737
    2563,   0.604,   2.736
    2564,   0.604,   2.736
    2565,   0.604,   2.736
    2566,   0.604,   2.736
    2567,   0.603,   2.735
    2568,   0.603,   2.735
    2569,   0.603,   2.735
    2570,   0.603,   2.734
    2571,   0.603,   2.734
    2572,   0.603,   2.734
    2573,   0.603,   2.734
    2574,   0.603,   2.733
    2575,   0.603,   2.733
    2576,   0.603,   2.733
    2577,   0.603,   2.733
    2578,   0.603,   2.732
    2579,   0.603,   2.732
    2580,   0.603,   2.732
    2581,   0.603,   2.731
    2582,   0.603,   2.731
    2583,   0.602,   2.731
    2584,   0.602,   2.731
    2585,   0.602,   2.731
    2586,   0.602,   2.730
    2587,   0.602,   2.730
    2588,   0.602,   2.730
    2589,   0.602,   2.730
    2590,   0.602,   2.729
    2591,   0.602,   2.729
    2592,   0.602,   2.729
    2593,   0.602,   2.728
    2594,   0.602,   2.728
    2595,   0.602,   2.728
    2596,   0.602,   2.727
    2597,   0.602,   2.727
    2598,   0.602,   2.726
    2599,   0.602,   2.726
    2600,   0.602,   2.726
    2601,   0.601,   2.725
    2602,   0.601,   2.725
    2603,   0.601,   2.725
    2604,   0.601,   2.725
    2605,   0.601,   2.725
    2606,   0.601,   2.724
    2607,   0.601,   2.724
    2608,   0.601,   2.724
    2609,   0.601,   2.724
    2610,   0.601,   2.723
    2611,   0.601,   2.722
    2612,   0.601,   2.722
    2613,   0.600,   2.721
    2614,   0.600,   2.721
    2615,   0.600,   2.720
    2616,   0.600,   2.720
    2617,   0.600,   2.720
    2618,   0.600,   2.720
    2619,   0.600,   2.720
    2620,   0.600,   2.720
    2621,   0.600,   2.720
    2622,   0.600,   2.719
    2623,   0.600,   2.719
    2624,   0.600,   2.719
    2625,   0.600,   2.718
    2626,   0.600,   2.718
    2627,   0.599,   2.717
    2628,   0.599,   2.717
    2629,   0.599,   2.716
    2630,   0.599,   2.716
    2631,   0.599,   2.716
    2632,   0.599,   2.716
    2633,   0.599,   2.715
    2634,   0.599,   2.715
    2635,   0.599,   2.714
    2636,   0.599,   2.714
    2637,   0.599,   2.714
    2638,   0.599,   2.713
    2639,   0.599,   2.713
    2640,   0.599,   2.713
    2641,   0.598,   2.712
    2642,   0.598,   2.712
    2643,   0.598,   2.712
    2644,   0.598,   2.712
    2645,   0.598,   2.711
    2646,   0.598,   2.711
    2647,   0.598,   2.710
    2648,   0.598,   2.710
    2649,   0.598,   2.710
    2650,   0.598,   2.710
    2651,   0.598,   2.709
    2652,   0.598,   2.709
    2653,   0.598,   2.709
    2654,   0.598,   2.709
    2655,   0.598,   2.709
    2656,   0.598,   2.708
    2657,   0.598,   2.708
    2658,   0.598,   2.708
    2659,   0.598,   2.708
    2660,   0.597,   2.708
    2661,   0.597,   2.708
    2662,   0.597,   2.708
    2663,   0.597,   2.708
    2664,   0.597,   2.708
    2665,   0.597,   2.707
    2666,   0.597,   2.707
    2667,   0.597,   2.707
    2668,   0.597,   2.707
    2669,   0.597,   2.707
    2670,   0.597,   2.706
    2671,   0.597,   2.706
    2672,   0.597,   2.705
    2673,   0.597,   2.705
    2674,   0.597,   2.705
    2675,   0.597,   2.704
    2676,   0.597,   2.704
    2677,   0.596,   2.703
    2678,   0.596,   2.703
    2679,   0.596,   2.703
    2680,   0.596,   2.703
    2681,   0.596,   2.703
    2682,   0.596,   2.703
    2683,   0.596,   2.703
    2684,   0.596,   2.703
    2685,   0.596,   2.703
    2686,   0.596,   2.702
    2687,   0.596,   2.702
    2688,   0.596,   2.702
    2689,   0.596,   2.701
    2690,   0.596,   2.701
    2691,   0.596,   2.701
    2692,   0.596,   2.700
    2693,   0.596,   2.700
    2694,   0.596,   2.700
    2695,   0.596,   2.700
    2696,   0.596,   2.699
    2697,   0.596,   2.699
    2698,   0.596,   2.699
    2699,   0.595,   2.698
    2700,   0.595,   2.698
    2701,   0.595,   2.698
    2702,   0.595,   2.697
    2703,   0.595,   2.697
    2704,   0.595,   2.697
    2705,   0.595,   2.697
    2706,   0.595,   2.697
    2707,   0.595,   2.696
    2708,   0.595,   2.696
    2709,   0.595,   2.695
    2710,   0.595,   2.695
    2711,   0.595,   2.695
    2712,   0.595,   2.695
    2713,   0.595,   2.695
    2714,   0.594,   2.694
    2715,   0.594,   2.694
    2716,   0.594,   2.693
    2717,   0.594,   2.693
    2718,   0.594,   2.692
    2719,   0.594,   2.692
    2720,   0.594,   2.692
    2721,   0.594,   2.692
    2722,   0.594,   2.692
    2723,   0.594,   2.692
    2724,   0.594,   2.691
    2725,   0.594,   2.691
    2726,   0.594,   2.691
    2727,   0.594,   2.691
    2728,   0.593,   2.690
    2729,   0.593,   2.690
    2730,   0.593,   2.690
    2731,   0.593,   2.690
    2732,   0.593,   2.690
    2733,   0.593,   2.690
    2734,   0.593,   2.689
    2735,   0.593,   2.689
    2736,   0.593,   2.689
    2737,   0.593,   2.688
    2738,   0.593,   2.688
    2739,   0.593,   2.687
    2740,   0.593,   2.687
    2741,   0.593,   2.686
    2742,   0.593,   2.686
    2743,   0.593,   2.686
    2744,   0.593,   2.686
    2745,   0.593,   2.686
    2746,   0.593,   2.686
    2747,   0.592,   2.685
    2748,   0.592,   2.685
    2749,   0.592,   2.685
    2750,   0.592,   2.684
    2751,   0.592,   2.684
    2752,   0.592,   2.684
    2753,   0.592,   2.683
    2754,   0.592,   2.683
    2755,   0.592,   2.683
    2756,   0.592,   2.683
    2757,   0.592,   2.682
    2758,   0.592,   2.682
    2759,   0.592,   2.682
    2760,   0.592,   2.682
    2761,   0.592,   2.681
    2762,   0.592,   2.681
    2763,   0.592,   2.681
    2764,   0.591,   2.680
    2765,   0.591,   2.680
    2766,   0.591,   2.680
    2767,   0.591,   2.680
    2768,   0.591,   2.680
    2769,   0.591,   2.680
    2770,   0.591,   2.679
    2771,   0.591,   2.679
    2772,   0.591,   2.679
    2773,   0.591,   2.678
    2774,   0.591,   2.678
    2775,   0.591,   2.678
    2776,   0.591,   2.677
    2777,   0.591,   2.677
    2778,   0.591,   2.677
    2779,   0.591,   2.677
    2780,   0.590,   2.676
    2781,   0.590,   2.676
    2782,   0.590,   2.676
    2783,   0.590,   2.675
    2784,   0.590,   2.675
    2785,   0.590,   2.675
    2786,   0.590,   2.675
    2787,   0.590,   2.675
    2788,   0.590,   2.675
    2789,   0.590,   2.675
    2790,   0.590,   2.675
    2791,   0.590,   2.675
    2792,   0.590,   2.675
    2793,   0.590,   2.674
    2794,   0.590,   2.674
    2795,   0.590,   2.674
    2796,   0.590,   2.673
    2797,   0.590,   2.673
    2798,   0.590,   2.672
    2799,   0.590,   2.672
    2800,   0.590,   2.672
    2801,   0.590,   2.672
